,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,se@s
5884,1654,2008,120000,100000,1,1,1,2,17.0,145.0,7.0,13.5,5.0
5885,1283,2015,600000,80000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
5886,1349,2008,135000,90000,3,1,1,2,18.0,8.0,67.1,0.0,5.0
5887,257,2016,550000,44000,3,1,1,0,18.16,116.0,86.8,112.0,5.0
5888,1096,2014,385000,25000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
5889,484,2016,800000,25000,3,1,1,0,15.2,151.0,121.3,151.0,5.0
5890,697,2016,780000,35000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
5891,1059,2008,100000,195000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
5892,701,2017,650000,60000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
5893,1009,2004,50000,50000,3,1,1,0,16.1,76.0,37.0,5.0,4.0
5894,603,2012,425000,100000,1,1,1,2,22.32,1582.0,126.32,25.8,5.0
5895,166,2015,500000,70000,1,1,1,0,2.4,1248.0,1.7,2.0,5.0
5896,1281,2017,590000,30000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
5897,1096,2016,459999,27000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
5898,1307,2020,578000,5000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
5899,1150,2012,550000,110000,1,1,1,2,2.77,1248.0,88.76,2.0,7.0
5900,378,2013,465000,80000,3,1,1,2,16.8,147.0,116.3,146.0,5.0
5901,814,2018,890000,80000,1,1,1,0,16.5,143.0,7.0,15.0,7.0
5902,956,2014,250000,110000,1,1,1,0,2.8,1461.0,65.0,16.0,5.0
5903,1320,2018,420000,35000,3,1,0,0,2.51,8.0,67.0,0.0,5.0
5904,1253,2017,550000,20000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
5905,1033,2018,270000,20000,3,1,1,0,24.7,76.0,47.3,6.0,5.0
5906,1234,2018,700000,7800,3,1,0,0,22.0,117.0,81.8,113.0,5.0
5907,1294,2017,500000,20000,3,1,1,0,2.4,117.0,81.8,113.0,5.0
5908,1582,2019,1250000,15000,1,1,1,0,17.6,217.0,147.4,32.0,7.0
5909,733,2013,320000,31377,3,1,1,2,18.5,117.0,82.85,113.7,5.0
5910,1249,2018,700000,50000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
5911,1349,2015,290000,60000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
5912,1809,2012,550000,100000,3,1,0,0,14.53,174.0,138.1,173.0,5.0
5913,355,2012,265000,60000,3,1,1,0,1.4,118.0,86.8,1.0,5.0
5914,1065,2018,830000,5000,3,1,0,0,21.4,117.0,83.1,115.0,5.0
5915,1728,2017,800000,60000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
5916,1058,2011,160000,25000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
5917,1498,2018,335000,30000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
5918,137,2017,329000,80000,3,1,1,2,2.63,118.0,67.0,14.0,5.0
5919,1312,2017,775000,75000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
5920,658,2020,524000,32000,3,1,1,0,2.14,117.0,81.86,113.75,5.0
5921,1033,2015,245000,40000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
5922,682,2012,275000,93000,3,1,1,2,17.0,117.0,8.0,11.4,5.0
5923,713,2015,610000,50000,1,1,1,2,21.1,136.0,88.73,21.66,5.0
5924,1249,2015,615000,60000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
5925,1155,2014,684000,60000,1,1,1,2,2.77,1248.0,88.8,2.0,7.0
5926,1155,2014,680000,64000,1,1,1,2,2.77,1248.0,88.8,2.0,7.0
5927,1466,2014,500000,120000,1,1,1,0,2.45,1461.0,83.8,2.0,5.0
5928,1466,2014,520000,120000,1,1,1,0,2.45,1461.0,83.8,2.0,5.0
5929,298,2018,675000,60000,1,1,1,0,24.4,148.0,8.63,215.0,5.0
5930,1410,2011,1350000,81500,1,1,0,2,14.84,2143.0,167.62,4.0,5.0
5931,1406,2011,1350000,80000,1,1,0,0,15.8,2148.0,17.0,42.0,5.0
5932,1253,2019,675000,5000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
5933,212,2016,725000,30000,1,1,1,0,21.7,148.0,8.6,215.0,5.0
5934,964,2019,1200000,15000,1,1,1,0,2.0,147.0,115.0,3.0,5.0
5935,1944,2018,650000,40000,1,0,1,0,2.14,148.0,88.0,23.0,5.0
5936,963,2019,1090000,16500,3,0,1,0,17.0,117.0,11.0,2.0,5.0
5937,470,2017,1100000,67000,1,1,0,0,17.1,1582.0,126.2,25.0,5.0
5938,687,2017,670000,48000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
5939,693,2018,780000,35000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
5940,1103,2017,720000,60000,1,1,1,0,28.0,1248.0,88.5,2.0,5.0
5941,1292,2018,610000,52000,3,0,1,0,22.0,117.0,81.8,113.0,5.0
5942,1919,2017,600000,29000,1,1,1,0,22.0,148.0,18.45,25.0,5.0
5943,1468,2016,535000,50000,1,1,1,0,1.87,1461.0,83.8,2.0,5.0
5944,666,2009,142000,110000,3,1,1,0,2.36,117.0,78.0,111.7,5.0
5945,1076,2017,515000,23000,3,1,1,0,21.4,117.0,83.1,115.0,5.0
5946,139,2016,335000,40000,3,0,1,0,2.63,118.0,67.0,14.0,5.0
5947,464,2017,957000,60000,1,1,1,0,21.38,136.0,88.7,21.7,5.0
5948,1249,2017,605000,127000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
5949,1678,2013,316000,140000,1,1,1,0,21.2,1248.0,88.76,2.0,5.0
5950,1518,2019,675000,5000,3,1,1,0,2.0,0.0,72.0,6.0,7.0
5951,1249,2015,520000,70000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
5952,1258,2011,265000,60000,1,1,1,0,1.3,1248.0,73.0,1.0,5.0
5953,1936,2016,395000,40000,3,1,1,2,16.2,11.0,74.0,11.0,5.0
5954,1936,2016,385000,40000,3,1,1,2,16.2,11.0,74.0,11.0,5.0
5955,1340,2009,142000,70000,3,1,1,2,18.0,161.0,67.0,84.0,5.0
5956,662,2009,160000,35000,3,1,1,0,1.81,186.0,68.5,0.4,5.0
5957,1640,2012,180000,50000,1,1,1,4,1.0,136.0,6.0,135.0,5.0
5958,382,2013,480000,42462,3,0,1,0,16.8,147.0,116.3,146.0,5.0
5959,1281,2015,470000,54723,1,0,1,0,25.2,1248.0,74.0,1.0,5.0
5960,1171,2018,480000,20375,3,0,1,0,2.8,117.0,81.8,113.0,5.0
5961,1300,2013,450000,43978,1,0,1,2,28.4,1248.0,74.0,1.0,5.0
5962,1247,2017,520000,28832,1,0,1,0,23.4,1248.0,74.0,1.0,5.0
5963,288,2019,700000,3177,3,0,1,0,18.5,114.0,4.3,11.0,5.0
5964,550,2015,400000,39414,3,0,1,0,18.0,117.0,81.86,113.75,5.0
5965,1604,2012,200000,30078,3,0,1,0,15.3,136.0,7.0,12.4,5.0
5966,498,2012,250000,44588,3,0,1,0,21.1,814.0,55.2,74.5,5.0
5967,1096,2015,400000,49907,3,0,1,0,21.63,8.0,67.4,0.0,5.0
5968,1288,2013,371000,67082,3,0,1,2,21.21,117.0,81.8,113.0,5.0
5969,544,2016,450000,40000,3,1,1,0,18.0,117.0,82.0,114.0,5.0
5970,187,2016,570000,112879,1,0,1,2,23.0,148.0,8.6,25.0,5.0
5971,355,2013,300000,80000,3,1,1,2,1.4,118.0,86.8,1.0,5.0
5972,677,2017,620000,25000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
5973,412,2018,949000,10200,3,1,1,0,17.4,147.0,117.6,145.0,5.0
5974,795,2018,750000,60000,1,1,1,0,16.5,143.0,7.0,15.0,7.0
5975,1086,2017,350000,20000,3,1,1,2,23.1,8.0,67.4,0.0,5.0
5976,973,2017,1250000,60000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
5977,1485,2016,270000,30000,3,1,1,4,23.1,0.0,67.0,1.0,5.0
5978,497,2013,235000,40000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
5979,1294,2016,500000,60000,3,1,1,0,2.4,117.0,81.8,113.0,5.0
5980,1058,2012,220000,111000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
5981,1241,2014,380000,70000,1,1,1,2,23.4,1248.0,74.0,1.0,5.0
5982,1045,2010,160000,100000,3,1,1,4,2.2,8.0,67.1,0.0,5.0
5983,1045,2010,160000,100000,3,1,1,4,2.2,8.0,67.1,0.0,5.0
5984,485,2017,339000,25000,3,1,1,0,2.3,8.0,68.5,4.14,5.0
5985,247,2011,229999,100000,3,1,1,0,15.3,156.0,0.6,146.0,5.0
5986,836,2016,400000,35000,1,1,1,0,25.32,118.0,77.0,1.0,6.0
5987,642,2018,470000,25000,1,1,1,0,25.4,1186.0,73.7,1.24,5.0
5988,1020,2003,45000,58000,3,1,1,0,16.1,76.0,37.0,5.0,4.0
5989,177,2019,575000,20000,3,1,1,0,1.4,114.0,4.3,12.0,5.0
5990,146,2019,325000,1300,3,1,1,0,22.5,0.0,67.0,1.0,5.0
5991,1009,1997,50000,120000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
5992,1349,2014,350000,15000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
5993,750,2017,2711000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
5994,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
5995,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
5996,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
5997,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
5998,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
5999,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
6000,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
6001,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
6002,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
6003,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
6004,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
6005,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
6006,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
6007,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6008,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6009,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
6010,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
6011,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
6012,1499,2016,300000,25000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
6013,1450,2014,540000,150000,1,1,1,0,1.1,1461.0,18.5,248.0,5.0
6014,1102,2018,580000,10000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
6015,473,2015,1000000,70000,1,1,1,0,1.67,1582.0,126.2,25.0,5.0
6016,1791,2017,459999,80000,1,1,1,0,22.5,1248.0,74.0,1.0,5.0
6017,1281,2015,635000,50000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
6018,598,2014,650000,83000,1,1,1,4,22.32,1582.0,126.32,25.8,5.0
6019,1249,2013,525000,116000,1,1,1,2,23.4,1248.0,74.0,1.0,5.0
6020,160,2015,350000,60000,3,1,1,4,15.8,1172.0,67.1,6.0,5.0
6021,1261,2008,320000,175802,1,1,1,4,1.3,1248.0,73.0,1.0,5.0
6022,1867,2006,450000,192000,1,1,1,1,12.8,244.0,12.0,2.4,8.0
6023,1973,2011,227000,73840,3,1,1,0,15.4,158.0,13.6,153.0,5.0
6024,802,2011,325000,162000,1,1,1,2,13.6,2523.0,63.0,18.0,8.0
6025,144,2018,275000,20000,3,1,0,0,23.0,0.0,67.0,1.0,5.0
6026,550,2013,300000,75000,3,1,1,4,18.0,117.0,82.0,114.0,5.0
6027,912,2011,400000,320000,1,1,1,4,12.5,217.0,12.0,2.0,8.0
6028,1959,2015,550000,120000,1,1,1,2,2.34,148.0,13.2,25.0,5.0
6029,1294,2016,550000,20000,3,1,1,0,2.4,117.0,81.8,113.0,5.0
6030,1564,2017,900000,40000,1,1,0,0,21.66,148.0,18.6,25.0,5.0
6031,1059,2010,165000,20000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
6032,497,2014,210000,70000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
6033,1462,2016,650000,30000,1,1,1,0,1.64,1461.0,18.45,245.0,5.0
6034,985,2014,680000,120000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
6035,1489,2019,390000,25000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
6036,1497,2016,260000,80000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
6037,1252,2013,450000,67000,3,1,1,0,1.1,117.0,85.8,114.0,5.0
6038,662,2008,130000,120000,3,1,1,2,1.81,186.0,68.5,0.4,5.0
6039,1313,2019,890000,9000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
6040,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
6041,1925,2010,225000,80000,3,1,1,2,14.0,155.0,12.0,15.0,5.0
6042,1843,2018,3200000,60000,1,1,0,0,15.4,2755.0,174.5,45.0,7.0
6043,1669,2010,210000,120000,1,1,1,0,21.12,1248.0,88.8,2.0,5.0
6044,1905,2014,3500000,60000,1,1,0,0,11.0,282.0,17.3,41.0,7.0
6045,389,2014,750000,80000,1,1,1,2,25.1,148.0,8.6,2.0,5.0
6046,117,2011,350000,120000,1,1,1,2,12.2,24.0,8.0,1.0,10.0
6047,421,2019,2000000,24857,3,0,0,3,16.5,17.0,13.46,174.0,5.0
6048,485,2017,270000,26442,3,1,1,0,2.3,8.0,68.5,4.14,5.0
6049,1141,2017,700000,35000,3,1,1,0,17.5,1373.0,1.1,13.0,7.0
6050,1058,2010,130000,28000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
6051,1155,2015,650000,80000,1,1,1,0,2.77,1248.0,88.8,2.0,7.0
6052,1055,2005,55000,39000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
6053,1322,2017,475000,20000,3,1,0,0,2.51,8.0,67.0,0.0,5.0
6054,1438,2013,325000,50000,1,1,1,0,21.64,1461.0,84.8,2.0,5.0
6055,427,2017,615000,40000,3,1,0,0,1.0,11.0,88.7,11.0,5.0
6056,555,2015,390000,15000,3,1,1,0,18.0,117.0,82.0,114.0,5.0
6057,1227,2019,650000,15000,3,1,0,0,22.0,117.0,81.8,113.0,5.0
6058,1294,2015,440000,30000,3,1,1,0,2.4,117.0,81.8,113.0,5.0
6059,388,2014,600000,70000,1,1,1,0,26.0,148.0,8.6,2.0,5.0
6060,101,2012,170000,80000,3,1,1,0,16.2,5.0,62.1,0.3,5.0
6061,776,2013,499000,80000,1,1,1,0,15.6,2523.0,63.0,18.0,9.0
6062,723,2012,525000,120000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
6063,1453,2015,580000,90000,1,1,1,0,2.45,1461.0,83.8,2.0,5.0
6064,69,2016,420000,110000,1,1,1,2,18.2,1248.0,73.74,172.5,7.0
6065,1880,2015,1300000,120000,1,1,1,0,12.0,244.0,1.6,2.0,7.0
6066,595,2016,800000,80000,1,1,1,0,23.0,1582.0,126.2,25.0,5.0
6067,1288,2020,600000,5000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
6068,350,2017,400000,50000,3,1,1,0,18.5,118.0,86.8,1.0,5.0
6069,1249,2017,700000,65000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
6070,1064,2017,800000,35000,1,1,1,0,27.3,1248.0,74.0,1.0,5.0
6071,432,2015,600000,90000,1,1,1,0,27.3,148.0,8.6,2.0,5.0
6072,1281,2016,580000,100000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
6073,1498,2016,350000,15000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
6074,283,2011,204999,147000,1,1,1,0,2.0,13.0,68.0,16.0,5.0
6075,973,2017,1350000,20000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
6076,724,2009,310000,120000,1,1,1,2,23.0,136.0,0.0,22.4,5.0
6077,1878,2011,700000,250000,1,1,1,2,12.8,244.0,12.0,2.4,7.0
6078,263,2016,459999,69000,1,1,1,2,25.83,148.0,0.0,215.0,5.0
6079,1122,2017,860000,80000,1,1,1,0,28.0,1248.0,88.5,2.0,5.0
6080,665,2012,275000,97000,2,1,1,4,1.0,186.0,68.1,0.1,5.0
6081,1499,2016,390000,15000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
6082,1584,2018,1525000,50000,1,1,1,0,17.6,217.0,153.86,4.0,7.0
6083,1056,2005,110000,50800,3,0,1,2,1.7,76.0,46.3,62.0,5.0
6084,1099,2017,484999,10000,3,0,1,0,23.1,8.0,67.4,0.0,5.0
6085,42,2018,5830000,30000,1,1,0,0,17.0,23.0,261.4,62.0,4.0
6086,1058,2012,185000,60000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
6087,640,2018,665000,40142,1,0,1,0,24.4,112.0,71.0,18.4,5.0
6088,677,2019,721000,9400,3,0,1,0,18.6,117.0,81.83,114.7,5.0
6089,826,2016,390000,62000,1,0,1,0,25.32,118.0,77.0,1.0,5.0
6090,1668,2011,190000,90000,1,0,1,0,18.8,1248.0,0.0,2.0,5.0
6091,946,2019,975000,12584,1,0,1,0,16.55,248.0,15.0,247.0,6.0
6092,124,2016,275000,49000,3,0,1,0,1.2,118.0,67.5,14.0,5.0
6093,1040,2016,315000,32000,3,0,1,0,24.7,76.0,47.3,6.0,5.0
6094,521,2019,685000,4300,3,0,1,0,18.6,117.0,81.86,117.0,5.0
6095,1288,2019,595000,14548,3,0,1,0,21.21,117.0,81.8,113.0,5.0
6096,188,2018,900000,44772,1,0,1,2,23.0,148.0,8.6,25.0,5.0
6097,1156,2018,950000,48500,1,0,1,0,25.47,1248.0,88.5,2.0,7.0
6098,1036,2016,275000,38000,3,0,1,0,24.7,76.0,47.3,6.0,5.0
6099,698,2017,570000,28782,3,0,1,0,18.6,117.0,81.83,114.7,5.0
6100,722,2018,700000,28451,3,0,1,0,18.6,117.0,81.83,114.7,5.0
6101,1313,2018,910000,36500,1,0,1,0,24.3,1248.0,88.5,2.0,5.0
6102,1250,2018,751000,44885,1,0,1,0,26.5,1248.0,74.0,1.0,5.0
6103,492,2014,225000,35000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
6104,1629,2009,135000,110000,1,1,1,2,17.0,145.0,71.0,135.0,5.0
6105,1156,2017,825000,79000,1,0,1,0,25.47,1248.0,88.5,2.0,7.0
6106,1847,2015,1650000,91000,1,0,0,2,12.55,282.0,168.5,36.0,7.0
6107,1313,2018,875000,50000,1,0,1,0,24.3,1248.0,88.5,2.0,5.0
6108,1122,2016,650000,81000,1,0,1,2,28.0,1248.0,88.5,2.0,5.0
6109,755,2019,1450000,22000,3,0,0,0,16.0,1368.0,16.0,25.0,5.0
6110,480,2017,975000,41000,1,0,1,0,2.5,1582.0,126.2,25.87,5.0
6111,1147,2019,925000,50000,1,0,1,0,24.52,1248.0,88.5,2.0,7.0
6112,1155,2016,725000,66000,1,0,1,0,2.77,1248.0,88.8,2.0,7.0
6113,1150,2013,550000,65000,1,0,1,0,2.77,1248.0,88.76,2.0,7.0
6114,729,2014,550000,76000,1,0,1,0,22.54,136.0,88.73,21.7,5.0
6115,1878,2013,750000,95000,1,0,1,0,12.8,244.0,12.0,2.4,7.0
6116,372,2013,475000,55000,3,0,1,2,17.0,147.0,118.0,146.0,5.0
6117,133,2017,325000,65000,3,0,1,0,1.2,118.0,67.5,14.0,7.0
6118,1150,2017,725000,76000,1,0,1,0,25.47,1248.0,88.5,2.0,7.0
6119,1151,2018,775000,47000,3,0,1,2,16.2,1373.0,3.7,13.0,7.0
6120,1249,2017,625000,70000,1,0,1,0,23.4,1248.0,74.0,1.0,5.0
6121,1301,2014,470000,89000,1,0,1,0,22.0,1248.0,74.0,1.0,5.0
6122,1893,2017,1750000,98000,1,0,1,0,13.68,233.0,147.51,343.0,7.0
6123,1893,2016,1650000,90000,1,0,1,0,13.68,233.0,147.51,343.0,7.0
6124,465,2018,1050000,70000,1,1,1,0,21.38,136.0,88.7,21.7,5.0
6125,1280,2013,380000,57000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
6126,1249,2017,650000,70000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
6127,493,2016,275000,49200,3,1,1,0,21.1,814.0,55.2,74.5,5.0
6128,418,2009,220000,125000,3,1,1,2,13.5,17.0,13.0,172.0,5.0
6129,662,2008,200000,60000,3,1,1,2,1.81,186.0,68.5,0.4,5.0
6130,1131,2015,315000,120000,3,1,1,2,15.37,116.0,73.0,11.0,5.0
6131,1057,2004,90000,110000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
6132,1340,2007,120000,70000,3,1,1,2,18.0,161.0,67.0,84.0,5.0
6133,1332,2006,90000,168000,3,1,1,2,18.0,8.0,67.1,0.0,5.0
6134,973,2018,1500000,30000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
6135,549,2015,370000,60000,1,1,1,0,24.0,112.0,7.0,16.0,5.0
6136,1281,2016,595000,131111,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
6137,864,2007,150000,120000,1,1,1,2,1.2,1461.0,65.0,16.0,5.0
6138,1251,2012,400000,58400,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
6139,1053,2016,310000,23400,3,1,1,2,23.5,8.0,67.1,0.0,5.0
6140,1088,2018,385000,50000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
6141,985,2014,750000,90000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
6142,567,2019,521000,3010,3,1,0,0,2.3,186.0,68.0,0.0,5.0
6143,1666,2010,180000,80000,1,1,1,0,21.12,1248.0,88.8,2.0,5.0
6144,251,2011,220000,155000,1,1,1,2,17.8,13.0,68.0,16.3,5.0
6145,1009,1998,40000,70000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
6146,536,2018,540000,4000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
6147,1059,2007,140000,35000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
6148,1378,2003,200000,121000,3,1,1,0,17.3,3.0,6.0,78.0,5.0
6149,199,2015,650000,110000,1,1,1,2,22.77,148.0,8.5,25.0,5.0
6150,233,2010,229999,170000,1,1,1,2,17.8,13.0,68.0,16.3,5.0
6151,1298,2010,305000,175000,1,1,1,4,17.8,1248.0,75.0,1.0,5.0
6152,972,2018,1400000,30000,1,1,1,0,16.0,17.0,14.0,32.0,7.0
6153,237,2008,200000,163000,1,1,1,0,17.8,13.0,68.0,16.3,5.0
6154,236,2008,200000,163000,1,1,1,0,17.8,13.0,68.0,16.3,5.0
6155,992,2010,465000,77088,1,1,1,0,14.0,248.0,5.0,22.0,8.0
6156,1430,2011,210000,110000,1,1,1,4,23.8,1461.0,63.1,16.0,5.0
6157,790,2016,570000,136511,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
6158,1157,2015,570000,80000,3,1,1,0,16.2,1373.0,3.7,13.0,7.0
6159,1157,2015,650000,60000,3,1,1,0,16.2,1373.0,3.7,13.0,7.0
6160,1262,2016,620000,36000,3,1,1,0,2.85,117.0,83.14,115.0,5.0
6161,1349,2012,250000,65000,3,1,1,2,18.0,8.0,67.1,0.0,5.0
6162,45,2011,1000000,50000,1,1,0,0,17.5,15.0,184.0,38.0,5.0
6163,1328,2012,300000,60000,2,1,1,0,26.2,8.0,58.2,77.0,5.0
6164,156,2013,300000,82500,1,1,1,0,2.3,1248.0,75.0,17.0,5.0
6165,187,2018,810000,30000,1,1,1,2,23.0,148.0,8.6,25.0,5.0
6166,67,2011,270000,100000,1,1,1,4,18.3,11.0,147.0,327.0,5.0
6167,1240,2015,470000,70000,1,1,1,2,26.5,1248.0,74.0,1.0,5.0
6168,1796,2017,400000,85000,1,1,1,0,2.65,1248.0,88.7,1.0,5.0
6169,1343,2014,300000,60000,3,1,1,2,2.51,8.0,67.4,0.0,5.0
6170,1028,2015,170000,20000,3,1,1,4,22.74,76.0,47.3,6.0,5.0
6171,1459,2014,455999,80000,1,1,1,0,1.1,1461.0,18.45,248.0,5.0
6172,990,2009,121000,100000,1,1,1,2,13.0,248.0,5.0,22.0,8.0
6173,1312,2016,650000,80000,1,1,1,2,24.3,1248.0,88.5,2.0,5.0
6174,1576,2017,350000,35000,3,1,1,0,17.57,113.0,88.7,14.0,5.0
6175,57,2013,125000,139000,1,1,1,0,25.44,36.0,57.6,15.0,5.0
6176,1043,2005,80000,90000,3,1,0,2,1.7,76.0,46.3,62.0,5.0
6177,376,2008,250000,100000,3,1,1,0,17.7,147.0,78.0,12.7,5.0
6178,1968,2011,225000,90000,1,1,1,0,2.54,158.0,13.6,25.0,5.0
6179,817,2007,215000,105000,1,1,1,2,13.6,2523.0,63.0,18.0,7.0
6180,642,2017,450000,40000,1,1,1,2,25.4,1186.0,73.7,1.24,5.0
6181,656,2017,509999,90000,3,1,1,0,2.14,117.0,81.86,113.75,5.0
6182,1033,2015,245000,36710,3,1,1,2,22.74,76.0,47.3,6.0,5.0
6183,932,2018,400000,50000,1,1,1,0,23.5,0.0,45.0,8.0,8.0
6184,1206,2016,620000,28180,1,0,1,0,23.65,1248.0,88.5,2.0,5.0
6185,1207,2017,650000,44000,1,0,1,0,23.65,1248.0,88.5,2.0,5.0
6186,1579,2019,1700000,15000,1,1,1,0,17.0,156.0,138.1,35.0,5.0
6187,136,2019,590000,4000,3,1,1,0,1.72,118.0,67.0,14.0,7.0
6188,1192,2014,370000,30000,1,1,1,0,23.2,1248.0,73.4,1.0,5.0
6189,1288,2013,350000,15000,3,1,1,0,18.6,117.0,85.8,114.0,5.0
6190,1063,2017,580000,20000,3,1,1,0,21.4,117.0,83.1,115.0,5.0
6191,538,2018,450000,56000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
6192,705,2017,600000,19000,3,1,1,0,17.1,117.0,81.86,114.73,5.0
6193,219,2016,2400000,30000,1,1,0,0,12.62,218.0,158.0,385.0,7.0
6194,681,2017,450000,70000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
6195,1640,2009,150000,30000,1,1,1,0,1.0,136.0,6.0,135.0,5.0
6196,1131,2019,400000,15000,3,1,1,0,15.37,116.0,73.0,11.0,5.0
6197,1033,2013,185000,85000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
6198,1223,2018,625000,50000,3,1,0,0,22.0,117.0,81.8,113.0,5.0
6199,718,2019,700000,20000,3,1,1,0,17.1,117.0,81.86,114.73,5.0
6200,1354,2017,390000,25000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
6201,1715,2018,625000,25000,3,1,1,0,17.0,118.0,18.5,17.0,5.0
6202,1252,2014,400000,50000,3,1,1,0,1.1,117.0,85.8,114.0,5.0
6203,688,2011,380000,150000,1,1,1,1,23.0,136.0,0.0,22.4,5.0
6204,1809,2009,400000,90000,3,1,0,0,14.53,174.0,138.1,173.0,5.0
6205,1799,2019,620000,100000,3,1,1,0,17.57,113.0,88.7,14.0,5.0
6206,246,2008,190000,180000,1,1,1,2,17.8,13.0,67.0,16.0,5.0
6207,1033,2013,210000,50000,3,1,1,2,22.74,76.0,47.3,6.0,5.0
